year,district,is_total,is_urban,is_rural
2019,136,True,False,False
2012,83,True,False,False
2017,227,False,False,True
2021,200,True,False,False
2016,137,False,False,True
2011,79,False,False,True
2020,1,False,False,True
2023,82,False,True,False
2009,132,False,False,True
2020,44,True,False,False
2017,211,False,False,True
2022,0,True,False,False
2011,22,False,True,False
2014,13,False,False,True
2013,14,False,False,True
2005,64,True,False,False
2023,21,True,False,False
2014,115,False,False,True
2009,99,False,False,True
2013,144,True,False,False
2012,164,False,True,False
2013,78,False,False,True
2020,205,False,True,False
2022,236,False,False,True
2015,118,False,False,True
2016,164,False,False,True
2009,36,True,False,False
2016,10,False,True,False
2010,0,False,False,True
2004,95,False,False,True
2020,7,False,False,True
2011,190,True,False,False
2009,60,False,False,True
2012,118,False,False,True
2011,228,False,True,False
2015,12,True,False,False
2018,176,False,False,True
2013,68,True,False,False
2009,174,True,False,False
2020,141,False,False,True
2023,224,True,False,False
2018,82,False,False,True
2015,150,True,False,False
2022,100,True,False,False
2020,108,False,False,True
2021,41,True,False,False
2012,23,False,True,False
2021,161,False,False,True
2009,45,True,False,False
2023,24,False,False,True
2012,228,True,False,False
2018,196,False,True,False
2013,176,False,True,False
2009,179,True,False,False
2011,216,False,False,True
2018,228,False,True,False
2014,45,False,False,True
2017,49,True,False,False
2017,35,True,False,False
2013,23,True,False,False
2018,173,True,False,False
2021,183,False,False,True
2018,111,True,False,False
2019,193,False,False,True
2012,19,True,False,False
2019,181,False,True,False
2016,200,True,False,False
2019,6,False,False,True
2019,21,False,False,True
2015,158,False,True,False
2010,181,True,False,False
2014,21,True,False,False
2009,10,True,False,False
2023,33,True,False,False
2021,219,False,False,True
2012,54,False,False,True
2009,1,True,False,False
2004,7,True,False,False
2009,86,False,False,True
2007,152,False,False,True
2010,10,False,True,False
2010,81,True,False,False
2021,49,True,False,False
2012,29,True,False,False
2017,14,False,False,True
2021,189,True,False,False
2013,2,False,False,True
2017,60,False,True,False
2012,128,False,False,True
2021,119,False,True,False
2023,216,True,False,False
2014,98,False,True,False
2017,46,False,True,False
2018,98,True,False,False
2011,157,True,False,False
2012,235,False,False,True
2014,137,False,False,True
2016,22,True,False,False
2023,102,False,False,True
2012,167,False,False,True
2017,44,True,False,False
2010,19,True,False,False
2014,18,True,False,False
2020,17,False,True,False
2013,225,False,False,True
2019,6,True,False,False
2021,201,False,True,False
2017,210,False,False,True
2000,29,False,True,False
2023,158,False,True,False
2019,31,False,True,False
2013,189,True,False,False
2010,127,True,False,False
2017,63,True,False,False
2010,0,True,False,False
2013,95,False,False,True
2023,125,True,False,False
2016,225,True,False,False
2022,66,False,False,True
2018,238,False,True,False
2012,12,False,False,True
2020,79,True,False,False
2013,73,False,True,False
2012,210,False,False,True
2010,202,True,False,False
2011,44,False,True,False
2014,36,False,True,False
2016,65,True,False,False
2010,197,True,False,False
2007,52,False,True,False
2023,113,True,False,False
2016,197,False,True,False
2020,59,False,False,True
2014,128,True,False,False
2012,81,True,False,False
2023,168,False,True,False
2016,83,True,False,False
2019,55,False,False,True
2013,22,False,True,False
2011,123,True,False,False
2022,29,False,True,False
2023,117,True,False,False
2015,33,False,False,True
2011,65,False,False,True
2008,126,False,True,False
2011,207,False,True,False
2022,152,True,False,False
2015,157,True,False,False
2013,7,False,False,True
2010,109,False,True,False
2006,29,False,False,True
2011,230,False,False,True
2016,80,False,True,False
2009,114,False,True,False
2018,177,False,False,True
2011,104,False,True,False
2010,165,True,False,False
2015,139,True,False,False
2020,29,False,True,False
2019,59,False,False,True
2013,215,True,False,False
2021,84,True,False,False
2012,47,False,True,False
2003,18,False,False,True
2004,176,True,False,False
2010,37,False,True,False
2004,18,False,False,True
2010,26,False,False,True
2009,81,False,False,True
2013,69,True,False,False
2011,212,False,False,True
2022,47,True,False,False
2018,233,False,True,False
2021,139,True,False,False
2009,118,False,True,False
2022,192,False,False,True
2021,22,False,True,False
2010,21,True,False,False
2000,29,True,False,False
2021,90,False,False,True
2016,192,False,False,True
2015,126,False,True,False
2011,237,False,False,True
2009,238,False,True,False
2022,25,False,True,False
2015,77,True,False,False
2023,188,False,True,False
2015,218,False,False,True
2018,183,False,True,False
2018,191,False,False,True
2014,8,False,True,False
2006,18,False,True,False
2018,15,False,True,False
2017,13,False,True,False
2013,168,False,True,False
2022,38,False,False,True
2019,77,True,False,False
2018,185,False,True,False
2020,184,False,False,True
2020,36,False,True,False
2021,207,True,False,False
2013,22,False,False,True
2019,186,True,False,False
2020,87,False,False,True
2014,49,True,False,False
2013,177,False,True,False
2018,195,False,True,False
2020,60,True,False,False
2016,19,False,False,True
2007,49,True,False,False
2013,18,False,False,True
2010,205,False,True,False
2014,16,True,False,False
2021,37,True,False,False
2010,0,True,False,False
2012,30,False,False,True
2021,138,True,False,False
2021,80,False,False,True
2016,46,True,False,False
2021,93,True,False,False
2013,153,False,False,True
2023,160,False,False,True
2013,1,True,False,False
2016,13,False,False,True
2016,220,False,False,True
2015,191,False,False,True
2010,174,True,False,False
2023,55,False,False,True
2014,6,False,True,False
2010,179,True,False,False
2012,142,True,False,False
2007,118,False,False,True
2015,47,False,True,False
2015,177,False,True,False
2009,185,False,True,False
2017,18,False,False,True
2015,68,True,False,False
2019,209,False,True,False
2000,237,False,True,False
2016,81,False,False,True
2021,53,True,False,False
2017,204,True,False,False
2013,233,False,False,True
2009,233,True,False,False
2011,32,False,True,False
2015,45,False,False,True
2022,8,True,False,False
2011,217,True,False,False
2019,109,False,True,False
2010,160,True,False,False
2013,12,True,False,False
2017,148,True,False,False
2017,93,False,False,True
2023,13,False,False,True
2017,116,False,False,True
2013,74,False,True,False
2015,133,True,False,False
2014,166,False,True,False
2002,7,True,False,False
2021,235,True,False,False
2022,23,False,True,False
2022,37,True,False,False
2019,155,False,True,False
2021,182,False,False,True
2021,9,False,False,True
2012,63,False,False,True
2018,67,False,False,True
2018,178,False,False,True
2004,95,False,True,False
2012,75,True,False,False
2009,89,False,True,False
2017,1,True,False,False
2021,152,True,False,False
2023,233,False,True,False
2010,28,True,False,False
2021,183,True,False,False
2019,132,False,False,True
2014,51,False,True,False
2012,123,False,False,True
2011,79,True,False,False
2016,109,True,False,False
2015,211,False,False,True
2020,46,False,False,True
2017,25,True,False,False
2015,96,False,True,False
2012,27,False,False,True
2018,14,False,True,False
2018,142,False,False,True
2015,17,False,True,False
2022,111,True,False,False
2010,102,True,False,False
2018,29,False,False,True
2012,95,True,False,False
2021,232,False,False,True
2019,34,False,False,True
2009,52,True,False,False
2018,88,True,False,False
2014,103,False,False,True
2014,185,False,False,True
2010,98,False,True,False
2023,43,False,False,True
2012,93,True,False,False
2013,204,False,False,True
2012,109,False,True,False
2019,100,False,False,True
2022,68,False,True,False
2015,15,True,False,False
2010,45,True,False,False
2022,0,True,False,False
2017,30,False,False,True
2014,224,False,False,True
2013,37,False,True,False
2009,68,True,False,False
2010,89,False,False,True
2019,34,True,False,False
2015,173,True,False,False
2022,77,False,True,False
2009,80,True,False,False
2018,102,True,False,False
2020,125,False,True,False
2015,132,False,False,True
2012,209,True,False,False
2012,176,False,True,False
2022,170,False,True,False
2016,133,False,False,True
2020,39,False,False,True
2014,181,True,False,False
2018,36,True,False,False
2014,133,True,False,False
2022,61,True,False,False
2018,127,True,False,False
2019,125,False,False,True
2013,43,False,False,True
2013,133,True,False,False
2009,157,False,True,False
2009,105,False,False,True
2011,34,False,False,True
2010,231,False,False,True
2022,167,True,False,False
2015,186,True,False,False
2011,65,True,False,False
2019,176,False,True,False
2011,60,False,True,False
2021,54,False,False,True
2016,164,False,True,False
2010,52,True,False,False
2009,176,False,True,False
2015,62,True,False,False
2010,4,True,False,False
2018,20,False,True,False
2011,231,False,False,True
2012,21,False,False,True
2023,60,False,False,True
2011,96,True,False,False
2019,24,False,False,True
2013,18,True,False,False
2013,41,False,False,True
2020,96,False,True,False
2022,102,False,False,True
2014,87,False,False,True
2009,231,False,False,True
2021,124,False,False,True
2016,221,True,False,False
2020,118,True,False,False
2017,175,False,False,True
2023,15,False,True,False
2017,225,True,False,False
2015,65,True,False,False
2018,226,False,True,False
2018,131,True,False,False
2022,65,True,False,False
2013,94,True,False,False
2009,74,True,False,False
2014,158,True,False,False
2023,225,False,False,True
2014,98,True,False,False
2014,161,False,False,True
2018,122,False,True,False
2009,104,False,True,False
2021,95,False,False,True
2022,95,False,False,True
2023,156,False,True,False
2023,157,True,False,False
2009,132,True,False,False
2009,87,False,False,True
2012,37,True,False,False
2020,83,False,False,True
2009,79,True,False,False
2015,52,False,True,False
2017,189,False,True,False
2021,12,True,False,False
2019,149,True,False,False
2008,64,True,False,False
2010,234,True,False,False
2018,43,True,False,False
2014,99,True,False,False
2021,43,False,False,True
2021,156,False,True,False
2011,42,False,False,True
2012,13,False,False,True
2010,65,True,False,False
2023,101,True,False,False
2011,103,False,False,True
2009,233,False,True,False
2022,120,True,False,False
2009,80,False,False,True
2018,143,False,True,False
2023,82,False,False,True
2022,56,False,False,True
2020,129,False,False,True
2012,45,True,False,False
2005,13,False,False,True
2014,153,True,False,False
2011,36,True,False,False
2018,185,False,False,True
2013,73,True,False,False
2012,64,False,False,True
2023,12,True,False,False
2009,95,False,True,False
2014,127,False,True,False
2013,15,True,False,False
2010,29,True,False,False
2010,154,True,False,False
2007,13,False,True,False
2015,195,True,False,False
2017,220,True,False,False
2013,90,False,False,True
2014,114,False,False,True
2013,21,True,False,False
2015,48,True,False,False
2010,64,False,True,False
2010,135,False,False,True
2013,218,True,False,False
2023,73,False,True,False
2000,51,True,False,False
2012,185,True,False,False
2019,153,True,False,False
2020,77,False,True,False
2013,2,True,False,False
2016,75,False,False,True
2022,198,False,False,True
2013,17,True,False,False
2015,87,False,False,True
2015,225,False,False,True
2021,107,False,False,True
2006,64,False,False,True
2015,175,True,False,False
2009,152,False,False,True
2023,163,True,False,False
2020,175,False,False,True
2014,165,False,False,True
2021,85,True,False,False
2013,206,True,False,False
2019,129,False,False,True
2023,1,True,False,False
2021,166,False,True,False
2023,79,True,False,False
2019,213,True,False,False
2010,69,True,False,False
2011,80,True,False,False
2014,164,True,False,False
2018,1,False,False,True
2018,86,True,False,False
2015,60,False,True,False
2022,84,False,False,True
2017,176,True,False,False
2004,152,True,False,False
2010,152,False,True,False
2009,54,True,False,False
2012,130,False,False,True
2019,204,False,False,True
2020,223,True,False,False
2009,131,False,True,False
2016,71,True,False,False
2016,152,False,False,True
2017,179,False,False,True
2015,61,False,False,True
2022,173,False,False,True
2017,118,True,False,False
2017,28,False,False,True
2021,0,False,False,True
2013,67,True,False,False
2011,214,False,False,True
2017,117,False,True,False
2019,163,True,False,False
2019,79,True,False,False
2017,86,False,False,True
2015,80,False,False,True
2019,102,True,False,False
2022,103,False,False,True
2016,80,False,False,True
2021,221,True,False,False
2022,10,False,True,False
2013,39,True,False,False
2011,131,True,False,False
2021,48,True,False,False
2013,122,True,False,False
2011,186,True,False,False
2015,126,False,False,True
2009,18,True,False,False
2016,175,True,False,False
2013,129,False,False,True
2005,82,True,False,False
2017,28,False,True,False
2012,134,True,False,False
2014,8,False,False,True
2017,83,False,False,True
2012,21,True,False,False
2023,71,False,False,True
2010,114,False,True,False
2021,64,False,True,False
2010,153,False,False,True
2018,22,False,True,False
2020,18,False,False,True
2005,52,True,False,False
2019,12,True,False,False
2018,168,False,False,True
2012,52,True,False,False
2019,11,True,False,False
2016,144,True,False,False
2015,25,True,False,False
2016,12,True,False,False
2016,228,False,True,False
2018,197,True,False,False
2022,95,True,False,False
2009,237,True,False,False
2020,47,False,False,True
2022,38,True,False,False
2020,71,True,False,False
2017,97,False,False,True
2022,156,False,True,False
2012,56,True,False,False
2016,182,True,False,False
2018,99,False,False,True
2009,229,False,False,True
2010,157,False,True,False
2016,117,False,True,False
2016,60,True,False,False
2019,57,True,False,False
2020,213,False,False,True
2014,0,False,True,False
2018,96,False,True,False
2023,84,False,False,True
2009,87,True,False,False
2012,197,False,True,False
2019,214,False,False,True
2013,203,False,False,True
2002,52,False,True,False
2017,135,False,False,True
2009,176,False,False,True
2009,196,False,True,False
2023,45,False,True,False
2019,65,False,False,True
2014,12,False,False,True
2020,176,False,True,False
2002,29,False,True,False
2021,108,True,False,False
2011,85,False,False,True
2012,110,True,False,False
2018,87,True,False,False
2023,26,True,False,False
2022,170,True,False,False
2019,84,True,False,False
2022,125,True,False,False
2023,16,False,True,False
2012,48,False,False,True
2010,168,False,True,False
2009,84,False,False,True
2023,177,True,False,False
2018,30,False,False,True
2020,182,True,False,False
2023,154,False,False,True
2023,38,True,False,False
2009,93,True,False,False
2010,125,False,True,False
2019,187,False,True,False
2019,166,False,True,False
2022,221,False,False,True
2009,187,True,False,False
2010,21,False,False,True
2023,212,False,False,True
2014,24,True,False,False
2020,232,False,False,True
2017,31,False,True,False
2010,177,True,False,False
2009,201,False,False,True
2011,161,True,False,False
2021,60,True,False,False
2004,152,False,False,True
2012,17,True,False,False
2016,130,False,True,False
2020,54,True,False,False
2012,207,False,False,True
2010,192,False,False,True
2016,13,True,False,False
2022,55,True,False,False
2009,130,False,False,True
2010,204,True,False,False
2020,231,False,False,True
2016,128,False,False,True
2016,47,False,False,True
2013,227,True,False,False
2011,64,True,False,False
2018,189,False,True,False
2017,115,True,False,False
2016,39,False,False,True
2011,7,False,True,False
2021,178,True,False,False
2015,8,False,True,False
2022,59,True,False,False
2005,7,False,True,False
2015,206,False,True,False
2020,16,True,False,False
2011,69,True,False,False
2018,78,False,True,False
2013,134,True,False,False
2020,69,False,False,True
2022,26,False,False,True
2014,0,False,False,True
2013,52,False,True,False
2015,201,True,False,False
2014,225,True,False,False
2019,48,False,False,True
2015,176,False,True,False
2018,82,False,True,False
2020,96,True,False,False
2021,177,True,False,False
2022,94,True,False,False
2018,47,True,False,False
2017,167,False,False,True
2014,179,True,False,False
2018,57,True,False,False
2012,100,False,False,True
2011,111,True,False,False
2021,102,False,False,True
2023,166,False,True,False
2022,18,False,False,True
2014,37,True,False,False
2022,104,False,False,True
2009,160,False,False,True
2019,207,True,False,False
2022,129,True,False,False
2022,61,False,False,True
2017,96,True,False,False
2013,98,False,True,False
2005,237,False,False,True
2021,42,False,False,True
2013,183,False,False,True
2019,58,False,True,False
2016,217,False,True,False
2022,211,False,False,True
2011,220,True,False,False
2007,118,True,False,False
2020,126,False,False,True
2016,219,False,False,True
2012,9,True,False,False
2011,21,False,False,True
2016,4,False,False,True
2009,28,True,False,False
2019,223,False,True,False
2016,77,False,True,False
2018,26,False,False,True
2012,7,True,False,False
2023,57,False,False,True
2017,153,True,False,False
2016,233,False,True,False
2009,186,True,False,False
2001,187,True,False,False
2016,212,True,False,False
2016,177,False,True,False
2012,189,False,True,False
2022,235,True,False,False
2023,206,False,True,False
2000,18,False,False,True
2021,61,False,False,True
2010,77,False,True,False
2016,31,False,True,False
2021,29,False,True,False
2021,184,True,False,False
2020,152,False,True,False
2023,147,True,False,False
2009,116,True,False,False
2013,229,True,False,False
2012,220,False,False,True
2011,209,True,False,False
2020,95,False,True,False
2013,15,False,True,False
2017,8,False,False,True
2016,124,False,False,True
2017,199,False,False,True
2021,16,True,False,False
2021,65,True,False,False
2015,132,True,False,False
2017,132,True,False,False
2012,105,False,False,True
2012,237,True,False,False
2001,49,True,False,False
2014,212,False,False,True
2020,49,False,True,False
2020,56,False,False,True
2014,233,False,True,False
2023,29,True,False,False
2016,127,True,False,False
2018,184,True,False,False
2017,62,False,False,True
2009,22,False,True,False
2001,7,True,False,False
2011,115,True,False,False
2022,27,True,False,False
2012,192,False,False,True
2022,151,False,True,False
2007,18,False,True,False
2021,208,True,False,False
2019,126,True,False,False
2018,29,False,True,False
2017,206,True,False,False
2022,122,True,False,False
2023,10,False,True,False
2016,99,False,False,True
2010,228,False,True,False
2012,178,False,True,False
2018,64,False,True,False
2023,19,True,False,False
2015,65,True,False,False
2016,68,False,True,False
2017,121,False,False,True
2019,88,True,False,False
2012,40,True,False,False
2014,17,False,True,False
2010,121,True,False,False
2018,122,True,False,False
2019,81,False,True,False
2019,12,False,False,True
2023,100,True,False,False
2022,68,False,False,True
2016,61,False,False,True
2018,52,False,True,False
2011,173,True,False,False
2021,135,True,False,False
2014,62,False,False,True
2012,4,False,False,True
2018,49,False,True,False
2013,177,True,False,False
2015,161,False,False,True
2017,193,False,False,True
2012,216,False,False,True
2023,58,False,True,False
2009,126,False,False,True
2011,148,True,False,False
2010,170,True,False,False
2014,173,True,False,False
2010,167,True,False,False
2020,178,False,False,True
2010,61,False,False,True
2015,180,True,False,False
2019,19,True,False,False
2018,180,True,False,False
2014,229,False,False,True
2020,182,False,True,False
2009,194,True,False,False
2016,27,False,False,True
2017,100,False,True,False
2020,64,True,False,False
2021,99,True,False,False
2021,16,False,True,False
2012,87,False,False,True
2010,37,True,False,False
2013,160,False,False,True
2016,157,True,False,False
2009,188,False,True,False
2010,112,True,False,False
2010,46,False,False,True
2021,187,False,True,False
2009,182,True,False,False
2016,117,True,False,False
2013,104,True,False,False
2016,178,False,True,False
2009,104,True,False,False
2004,187,False,False,True
2013,70,False,False,True
2011,130,True,False,False
2014,219,True,False,False
2018,69,True,False,False
2015,178,True,False,False
2013,65,True,False,False
2012,39,False,False,True
2019,186,False,True,False
2019,203,True,False,False
2011,25,False,True,False
2020,74,False,False,True
2010,155,True,False,False
2022,189,False,False,True
2012,0,False,False,True
2020,63,True,False,False
2012,80,False,True,False
2009,28,False,True,False
2011,139,True,False,False
2010,22,True,False,False
2012,212,True,False,False
2007,132,True,False,False
2000,52,True,False,False
2013,41,True,False,False
2020,30,True,False,False
2015,78,False,False,True
2015,18,True,False,False
2014,214,True,False,False
2016,142,True,False,False
2023,217,False,True,False
2020,188,False,True,False
2011,196,False,False,True
2010,122,True,False,False
2007,187,False,True,False
2016,18,True,False,False
2023,145,False,True,False
2014,220,False,False,True
2021,76,False,True,False
2008,52,True,False,False
2012,28,False,False,True
2013,142,False,False,True
2022,29,True,False,False
2019,126,False,True,False
2002,118,False,False,True
2013,188,False,True,False
2023,86,False,False,True
2023,194,True,False,False
2020,0,True,False,False
2011,95,True,False,False
2021,199,True,False,False
2023,126,False,False,True
2021,131,False,True,False
2016,175,False,False,True
2012,22,True,False,False
2020,65,True,False,False
2013,164,False,True,False
2016,26,False,False,True
2015,140,False,True,False
2010,61,True,False,False
2017,78,True,False,False
2014,215,True,False,False
2006,118,False,True,False
2019,46,True,False,False
2012,28,True,False,False
2017,142,False,False,True
2014,180,True,False,False
2011,26,True,False,False
2013,187,True,False,False
2019,57,False,True,False
2023,73,True,False,False
2005,187,False,True,False
2012,94,True,False,False
2011,29,False,False,True
2012,154,False,False,True
2018,107,False,False,True
2013,105,False,False,True
2015,142,True,False,False
2013,130,False,False,True
2015,232,False,False,True
2022,17,True,False,False
2021,20,False,True,False
2012,84,True,False,False
2010,75,False,False,True
2014,174,False,False,True
2010,81,False,True,False
2021,81,False,True,False
2011,97,True,False,False
2010,19,False,False,True
2013,157,True,False,False
2010,36,True,False,False
2021,102,True,False,False
2012,77,False,True,False
2010,43,False,False,True
2017,54,True,False,False
2015,200,True,False,False
2011,50,False,True,False
2021,39,True,False,False
2016,110,True,False,False
2023,42,True,False,False
2015,214,False,False,True
2011,184,True,False,False
2019,212,False,False,True
2021,0,True,False,False
2014,164,False,False,True
2011,164,False,True,False
2016,31,True,False,False
2018,77,True,False,False
2022,28,False,False,True
2023,65,False,False,True
2002,176,False,False,True
2015,148,False,False,True
2017,125,True,False,False
2016,44,False,True,False
2022,177,False,False,True
2016,230,False,False,True
2019,206,False,True,False
2019,178,True,False,False
2023,198,True,False,False
2012,89,False,False,True
2014,236,False,True,False
2017,76,False,False,True
2013,206,False,False,True
2013,24,True,False,False
2013,80,False,False,True
2013,138,False,False,True
2015,119,False,False,True
2017,154,False,False,True
2020,109,True,False,False
2018,158,False,True,False
2014,132,True,False,False
2011,105,False,False,True
2020,106,True,False,False
2016,106,True,False,False
2004,13,False,True,False
2012,225,True,False,False
2003,7,False,True,False
2018,174,False,False,True
2017,195,False,False,True
2012,154,True,False,False
2019,36,True,False,False
2012,26,True,False,False
2013,188,True,False,False
2011,227,False,False,True
2013,119,True,False,False
2020,44,False,True,False
2013,57,False,True,False
2013,197,False,True,False
2011,1,False,False,True
2013,220,True,False,False
2023,51,False,True,False
2015,3,False,False,True
2016,128,True,False,False
2017,191,True,False,False
2023,141,False,False,True
2021,158,False,False,True
2021,33,True,False,False
2014,5,True,False,False
2010,87,True,False,False
2017,66,False,False,True
2018,22,False,False,True
2009,178,False,True,False
2017,89,True,False,False
2013,192,True,False,False
2012,62,True,False,False
2019,112,True,False,False
2011,218,False,False,True
2011,42,True,False,False
2022,31,True,False,False
2002,176,False,True,False
2007,49,False,False,True
2010,25,True,False,False
2015,201,False,False,True
2022,132,True,False,False
2010,119,False,False,True
2009,180,True,False,False
2022,52,False,True,False
2017,65,False,False,True
2015,56,False,False,True
2000,132,False,True,False
2023,203,False,False,True
2022,192,True,False,False
2020,196,False,True,False
2019,10,False,True,False
2012,41,False,False,True
2023,59,True,False,False
2015,102,False,False,True
2001,95,False,True,False
2020,202,True,False,False
2022,238,False,True,False
2010,186,False,True,False
2022,31,False,True,False
2018,97,True,False,False
2013,183,True,False,False
2005,95,True,False,False
2011,86,True,False,False
2009,219,True,False,False
2010,52,False,True,False
2014,96,True,False,False
2010,190,False,False,True
2009,152,True,False,False
2021,86,False,False,True
2017,152,True,False,False
2021,206,False,True,False
2017,150,True,False,False
2010,70,False,False,True
2010,233,False,True,False
2007,64,True,False,False
2009,19,False,False,True
2013,97,True,False,False
2018,67,True,False,False
2014,175,False,False,True
2022,155,False,True,False
2000,49,False,False,True
2018,208,False,False,True
2017,205,False,True,False
2011,29,True,False,False
2016,189,False,False,True
2010,40,True,False,False
2019,231,False,False,True
2013,1,False,False,True
2010,13,False,False,True
2021,52,False,True,False
2014,136,True,False,False
2009,14,True,False,False
2017,226,False,True,False
2016,60,True,False,False
2013,55,True,False,False
2016,65,True,False,False
2009,214,False,False,True
2020,124,True,False,False
2011,116,False,False,True
2012,195,True,False,False
2023,196,True,False,False
2013,16,False,True,False
2019,89,False,True,False
2023,59,False,False,True
2021,174,True,False,False
2011,152,True,False,False
2021,107,True,False,False
2016,12,False,False,True
2016,143,True,False,False
2019,22,True,False,False
2016,125,False,True,False
2010,55,False,False,True
2011,156,False,True,False
2014,158,False,True,False
2019,178,False,True,False
2014,186,True,False,False
2022,210,False,False,True
2011,232,False,False,True
2020,19,False,False,True
2020,80,True,False,False
2017,133,True,False,False
2020,64,False,False,True
2009,136,False,True,False
2022,154,False,True,False
2021,74,True,False,False
2023,106,True,False,False
2021,138,False,False,True
2020,154,False,False,True
2018,201,True,False,False
2007,18,True,False,False
2016,70,True,False,False
2023,218,False,False,True
2017,60,True,False,False
2018,113,False,False,True
2023,60,False,False,True
2012,136,False,True,False
2021,175,False,False,True
2011,238,False,True,False
2012,179,False,False,True
2023,12,False,False,True
2010,135,True,False,False
2013,91,False,False,True
2009,194,False,True,False
2023,153,True,False,False
2022,14,True,False,False
2020,226,False,True,False
2023,90,False,False,True
2019,210,True,False,False
2023,35,False,False,True
2009,207,True,False,False
2014,155,False,True,False
2009,223,True,False,False
2022,152,False,False,True
2009,133,True,False,False
2020,14,True,False,False
2014,233,False,False,True
2018,95,False,True,False
2013,0,True,False,False
2013,47,False,True,False
2009,34,False,False,True
2018,81,False,True,False
2022,54,False,False,True
2016,211,False,False,True
2021,22,False,False,True
2010,49,False,True,False
2013,78,False,True,False
2013,232,True,False,False
2020,141,True,False,False
2019,112,False,False,True
2009,201,True,False,False
2022,107,True,False,False
2019,233,False,False,True
2012,131,False,True,False
2011,35,False,False,True
2023,133,True,False,False
2010,10,True,False,False
2011,77,False,True,False
2019,28,True,False,False
2015,134,True,False,False
2012,71,False,False,True
2020,201,True,False,False
2011,185,True,False,False
2021,202,True,False,False
2010,166,True,False,False
2015,148,True,False,False
2016,64,True,False,False
2018,33,True,False,False
2021,54,True,False,False
2020,119,True,False,False
2022,81,False,False,True
2022,138,False,False,True
2022,105,False,False,True
2009,189,True,False,False
2017,108,True,False,False
2020,181,True,False,False
2013,89,False,False,True
2013,51,True,False,False
2022,229,True,False,False
2017,192,True,False,False
2013,232,False,False,True
2010,154,False,False,True
2019,3,False,False,True
2013,78,True,False,False
2020,178,True,False,False
2021,130,True,False,False
2022,174,False,True,False
2023,164,False,True,False
2011,152,False,True,False
2011,155,False,False,True
2015,54,True,False,False
2017,183,False,False,True
2023,119,True,False,False
2017,196,False,False,True
2009,209,True,False,False
2013,75,False,False,True
2010,83,False,False,True
2009,235,False,False,True
2018,118,False,True,False
2016,237,False,True,False
2019,236,True,False,False
2023,89,True,False,False
2016,64,False,False,True
2014,2,True,False,False
2010,111,True,False,False
2015,183,True,False,False
2018,66,False,False,True
2019,37,True,False,False
2010,144,True,False,False
2020,127,True,False,False
2018,136,True,False,False
2021,112,True,False,False
2017,49,False,True,False
2004,176,False,False,True
2009,28,False,False,True
2023,143,False,True,False
2010,132,False,True,False
2021,38,True,False,False
2022,23,False,False,True
2009,213,True,False,False
2023,44,True,False,False
2023,192,True,False,False
2020,155,True,False,False
2011,197,True,False,False
2009,3,False,False,True
2022,39,True,False,False
2017,74,False,True,False
2017,180,True,False,False
2015,199,True,False,False
2023,43,True,False,False
2018,95,False,False,True
2011,232,True,False,False
2007,52,True,False,False
2011,229,True,False,False
2018,164,True,False,False
2009,138,True,False,False
2009,14,False,False,True
2014,152,False,True,False
2013,170,False,True,False
2013,13,False,False,True
2011,194,True,False,False
2023,118,False,True,False
2022,83,True,False,False
2020,114,True,False,False
2015,164,True,False,False
2019,116,False,False,True
2015,65,False,False,True
2014,41,False,False,True
2015,211,True,False,False
2019,108,True,False,False
2021,19,False,False,True
2017,64,False,True,False
2019,20,True,False,False
2000,29,False,False,True
2020,46,False,True,False
2023,47,False,True,False
2019,198,False,False,True
2012,118,False,True,False
2009,95,True,False,False
2014,227,True,False,False
2012,127,False,True,False
2019,82,True,False,False
2021,92,False,False,True
2007,51,True,False,False
2017,134,True,False,False
2013,216,True,False,False
2022,133,False,False,True
2009,91,False,False,True
2010,17,False,True,False
2007,237,False,True,False
2000,152,False,True,False
2012,96,False,True,False
2022,42,False,False,True
2014,231,True,False,False
2018,118,True,False,False
2012,38,True,False,False
2001,82,False,False,True
2022,48,False,False,True
2020,49,False,False,True
2019,53,False,True,False
2014,113,False,False,True
2012,13,True,False,False
2021,156,True,False,False
2020,187,True,False,False
2014,16,False,True,False
2012,163,False,False,True
2016,168,False,True,False
2011,8,True,False,False
2023,45,False,False,True
2013,203,True,False,False
2011,116,True,False,False
2020,163,True,False,False
2014,196,False,True,False
2016,222,False,False,True
2023,199,True,False,False
2021,65,False,False,True
2009,217,True,False,False
2017,12,True,False,False
2010,32,False,True,False
2019,106,False,False,True
2009,194,False,False,True
2019,107,True,False,False
2021,81,False,False,True
2020,179,False,False,True
2009,8,True,False,False
2020,193,False,True,False
2015,8,True,False,False
2013,29,False,True,False
2012,99,True,False,False
2019,205,True,False,False
2018,198,False,False,True
2004,237,False,False,True
2018,65,True,False,False
2011,221,False,False,True
2021,65,False,False,True
2022,217,False,True,False
2017,174,True,False,False
2016,88,True,False,False
2017,197,False,True,False
2009,141,True,False,False
2019,148,False,False,True
2010,79,True,False,False
2012,231,True,False,False
2012,8,False,False,True
2019,28,False,False,True
2021,132,False,False,True
2016,173,True,False,False
2009,68,False,False,True
2010,86,False,False,True
2013,117,True,False,False
2003,95,False,False,True
2009,42,True,False,False
2020,81,False,True,False
2003,132,False,False,True
2009,96,True,False,False
2019,113,False,False,True
2018,30,True,False,False
2011,138,True,False,False
2011,121,True,False,False
2019,188,False,False,True
2021,122,False,True,False
2010,72,True,False,False
